Temperature,pH,Heavy Metals,Oil/Grease,Sulfur/Sulfite,Nitrate/Nitrogen,Phenol,Total Phosphate,Cyanide,Total Organic Carbon,Dissolved Oxygen,Fluoride,Agricultural Pesticides,Mutation (%)
8.335304,7.005730,0.003442,6.313443,5.893776,18.345832,0.205071,0.068114,0.032560,3.485268,1.094577,0.865635,0.022972,33.520725
14.883313,8.333085,0.007352,7.730400,17.261890,27.869476,0.085439,0.053621,0.094518,12.516243,11.003612,1.868510,0.008475,70.113333
12.169808,7.038913,0.002179,9.420947,13.637569,19.043979,0.444160,0.071192,0.072715,4.693663,6.587247,1.229422,0.037062,51.727701
20.530923,7.083502,0.002687,3.851585,17.916933,7.018720,0.288471,0.012122,0.004378,17.609678,4.334312,3.458352,0.026419,42.933735
5.419371,7.131256,0.009546,5.325335,3.225907,9.171596,0.479635,0.079495,0.078952,18.212753,10.100223,1.914919,0.046036,34.204409
23.263048,8.823714,0.009207,3.055756,17.695394,46.164964,0.166988,0.071715,0.037363,14.590711,8.828247,1.607755,0.020092,86.375754
22.727439,6.525962,0.003047,5.263601,0.369461,42.397712,0.456966,0.045581,0.023143,4.930257,3.700803,4.038459,0.044146,56.641766
29.350559,7.095274,0.003375,0.104213,14.578076,42.442582,0.160614,0.080880,0.031525,19.871440,0.079843,0.485257,0.023201,75.270151
18.256442,7.884406,0.002252,1.514917,7.784659,2.578208,0.418267,0.003438,0.025939,2.479751,7.893000,3.600208,0.000524,13.319429
23.426601,8.351389,0.007726,6.629370,14.119159,35.802509,0.323457,0.052465,0.064967,19.576433,8.308003,4.881544,0.013326,79.234517
21.156747,7.939570,0.002621,0.549867,19.009165,43.345803,0.132914,0.026388,0.056555,17.601003,9.631521,3.419380,0.021698,83.293233
26.257185,7.880052,0.006714,0.897090,6.722592,10.122760,0.184172,0.060710,0.074072,1.644849,13.166023,3.950670,0.043127,21.134642
20.458889,6.936587,0.002955,6.393100,19.787823,17.198275,0.239887,0.009913,0.005531,5.884308,13.591973,4.828959,0.013032,55.794627
19.737537,8.424792,0.007237,5.552062,10.565572,33.673601,0.155311,0.089103,0.003247,19.318061,2.215231,1.275198,0.002787,67.517900
18.815815,7.755755,0.003723,8.296349,13.519122,3.261417,0.229603,0.011480,0.085809,13.133702,11.965099,4.369811,0.032619,39.502889
22.948025,7.242894,0.004092,2.727707,8.503596,40.085543,0.203550,0.059489,0.037665,1.390846,12.308434,0.976783,0.009393,59.587201
21.947490,7.369501,0.006461,9.578778,16.534157,9.543893,0.171656,0.002291,0.091004,1.774116,4.462399,0.418620,0.047012,40.361040
6.968730,6.621559,0.008532,4.978286,0.617624,0.520942,0.213694,0.088892,0.023445,0.674888,5.868864,4.493242,0.015112,4.583938
22.390742,7.826604,0.005788,9.239215,7.391957,48.063093,0.425985,0.089522,0.018739,10.696149,13.359919,4.490135,0.025503,85.512658
16.303741,7.354287,0.000162,6.341036,9.162337,22.273088,0.203262,0.076013,0.058881,0.808264,6.877718,3.032557,0.035789,41.856158
25.565835,8.094820,0.002854,3.472622,19.981424,25.167774,0.119649,0.061796,0.014783,15.888362,8.558132,0.444544,0.042390,65.891859
14.889045,7.321975,0.005916,6.555236,19.355601,37.281812,0.166140,0.091366,0.073351,19.710868,2.389921,1.219812,0.018880,83.903011
5.807138,8.881643,0.008417,4.050150,15.980044,16.373757,0.189323,0.019306,0.038054,16.203630,4.893550,0.603440,0.011925,50.190702
15.068951,8.361925,0.006346,2.254567,17.220950,39.184592,0.092160,0.055310,0.073877,10.133241,10.909086,0.695776,0.007846,73.825777
19.675980,8.219177,0.000861,2.892613,2.317790,1.748305,0.474232,0.017882,0.060826,19.267093,3.847719,3.245720,0.036414,19.061629
28.864390,8.905521,0.007929,4.319431,12.330776,19.664611,0.399759,0.053360,0.036224,15.548419,3.623042,4.486619,0.008826,50.511390
22.044721,7.607081,0.005718,2.139571,16.160837,5.070162,0.159414,0.078284,0.008151,0.459588,7.272623,3.613174,0.046739,24.178430
11.359589,7.125882,0.003807,8.986084,16.829730,48.102270,0.136244,0.011073,0.073210,15.881545,0.271743,4.893307,0.015412,93.671509
19.766507,6.937767,0.004294,3.742022,11.939728,37.651319,0.374174,0.008751,0.061579,8.854885,1.401040,2.928541,0.019472,64.549487
26.314240,7.482806,0.001178,3.967273,8.699578,46.271661,0.461660,0.007770,0.022605,11.849542,13.582855,4.794495,0.023293,78.566838
25.013343,6.697007,0.009623,5.533976,14.668201,26.759792,0.288376,0.065865,0.015582,0.626019,13.056174,0.331400,0.020417,55.699339
14.524227,7.598037,0.008110,1.955006,14.849604,0.099221,0.417683,0.011255,0.044707,9.787555,13.257013,4.976596,0.009684,27.397675
20.180146,7.616076,0.009876,3.498482,10.268052,37.803572,0.414696,0.049637,0.047138,14.265950,12.350358,4.123858,0.017332,70.781475
28.504505,8.629612,0.005157,5.788628,2.913718,16.343712,0.435668,0.072159,0.011746,13.622166,13.814619,0.681956,0.027580,41.166249
20.434746,6.656432,0.002282,5.097597,16.571023,42.110140,0.227347,0.078535,0.013026,15.739097,8.292249,1.062842,0.015406,83.923300
24.787335,8.651913,0.004911,4.403955,17.967032,33.953168,0.413581,0.016049,0.067727,2.435387,9.449790,3.187184,0.003140,66.566362
20.494525,6.683298,0.003486,5.774408,6.460268,43.080261,0.308121,0.064806,0.097260,11.302560,6.430420,4.667973,0.039032,70.564625
13.627628,8.692094,0.002946,5.691108,14.473150,3.796812,0.019929,0.072549,0.076734,2.674850,9.829067,1.892543,0.035654,27.984395
6.366143,8.069122,0.005513,8.891703,16.923467,23.397906,0.316192,0.049821,0.022727,10.000550,12.031840,1.757535,0.039438,65.819571
20.205457,6.993873,0.001283,4.874582,1.171285,14.070344,0.368403,0.022448,0.064230,19.749428,6.343561,4.589047,0.013055,35.831143
6.789658,7.402949,0.009191,9.336308,3.883077,17.558071,0.020727,0.069962,0.048078,2.280685,1.858437,3.371804,0.017563,33.125098
19.391465,8.977639,0.000619,9.698372,17.335879,1.178202,0.084408,0.071821,0.096341,1.172530,5.706311,4.664613,0.041315,31.373508
22.672745,7.490446,0.007648,5.517556,15.902938,23.923022,0.389576,0.011271,0.086472,14.862758,7.519771,1.771471,0.007778,62.284984
29.073515,7.029767,0.008640,9.168564,16.703174,14.980092,0.428870,0.049418,0.065170,9.391707,3.204664,4.345105,0.041173,52.404584
26.594091,7.896460,0.005458,7.489574,2.161636,34.455614,0.447718,0.089499,0.034155,0.123684,7.854227,2.576479,0.022028,50.677310
10.540266,7.518024,0.009935,0.262123,4.647893,18.816188,0.271790,0.013659,0.013234,2.190738,3.649829,4.482106,0.043062,24.321441
5.228372,7.513068,0.002572,6.379744,1.768039,20.108106,0.123299,0.016237,0.079258,13.125711,5.699865,4.125068,0.013881,39.092986
18.377422,8.346793,0.001622,1.928196,18.830781,39.961726,0.134794,0.094888,0.097031,2.441734,7.421227,2.621211,0.017094,68.847745
5.728883,7.882055,0.008165,9.382757,2.659786,2.396205,0.212371,0.013813,0.013724,6.263524,7.334676,4.039292,0.029547,20.021301
7.677362,8.234465,0.006893,9.501868,4.207484,39.918485,0.425284,0.099031,0.011803,12.641078,11.100498,4.662784,0.017765,72.764730
15.168072,6.764947,0.000915,7.322232,15.099741,22.521798,0.284435,0.017916,0.068625,13.341393,2.733376,0.464264,0.004485,58.453395
7.485764,6.980205,0.005507,4.267287,7.015051,37.068337,0.442252,0.085837,0.038283,15.494365,10.131055,4.645564,0.002396,66.955846
10.074606,7.085908,0.006795,1.346461,17.656944,30.860008,0.264874,0.032333,0.089518,11.436382,11.115575,3.861601,0.040650,65.248295
22.174925,8.313934,0.007858,9.708876,19.454911,32.280974,0.120043,0.053410,0.061534,9.286408,13.691115,1.653767,0.034419,79.526440
15.834576,6.712529,0.005846,9.130021,1.459001,44.730538,0.198361,0.064902,0.064739,4.722665,2.706163,0.961127,0.031713,64.578663
19.940693,6.945756,0.006143,2.028205,13.393906,31.203362,0.084394,0.006167,0.071919,15.798230,10.377336,1.698233,0.002184,63.784484
29.210958,6.506387,0.006046,6.658944,7.906155,25.454723,0.188857,0.032783,0.003714,18.204512,2.286898,2.893915,0.010778,55.790933
26.219354,6.600405,0.002241,6.784107,19.170758,1.615837,0.278564,0.088390,0.003910,19.937121,5.637619,4.568487,0.039279,44.288993
18.821653,7.905310,0.009374,2.623570,9.343525,47.705848,0.175811,0.049958,0.011844,3.220439,7.563947,1.272142,0.015807,68.736228
8.289761,8.341737,0.006280,3.309443,2.068960,15.949473,0.337373,0.059830,0.093715,0.514189,2.021473,1.068718,0.014832,20.701114
13.763888,7.238356,0.003956,4.694382,2.586443,0.967619,0.319186,0.093637,0.019892,5.392659,6.889982,2.955868,0.003098,11.173735
11.446028,6.574006,0.008377,2.179098,17.133419,10.694953,0.068792,0.072367,0.053972,15.227905,7.802792,0.192221,0.039455,42.909625
16.533687,8.221144,0.000800,9.630000,1.586690,10.004766,0.470005,0.035950,0.075252,19.816639,13.558594,4.963969,0.032221,42.059332
5.358982,8.922927,0.005094,8.743007,1.332099,48.442108,0.190266,0.064763,0.048092,3.687374,6.919963,1.529481,0.033607,68.930463
27.918669,8.611125,0.007313,8.394235,1.811923,0.068864,0.321471,0.095871,0.067638,4.591881,4.765954,1.334474,0.021699,13.531361
9.253245,6.901418,0.007817,6.466693,8.492664,28.993952,0.039626,0.029975,0.022482,1.667460,6.133266,4.479968,0.028619,48.585822
6.933536,7.311554,0.005729,9.714129,15.934683,3.875466,0.029615,0.039505,0.080662,19.470847,6.345386,0.244593,0.029830,46.144416
27.790399,7.840106,0.007266,6.543800,9.388033,46.977019,0.468365,0.013909,0.026769,7.838114,1.070659,1.584208,0.049998,75.732052
13.057248,7.703697,0.009515,7.572780,13.967753,4.716673,0.413181,0.072434,0.076387,1.985029,6.068286,3.905808,0.009432,30.307919
21.408829,7.965227,0.000760,6.309275,9.150152,10.819965,0.230719,0.027631,0.018426,7.007640,8.286237,4.338883,0.032619,34.326538
18.549099,7.085515,0.001048,5.247352,13.206134,23.721183,0.090735,0.037575,0.059207,19.380422,8.524776,4.293270,0.025388,61.148240
22.132605,7.595532,0.001488,5.041935,19.516390,43.975932,0.135454,0.072954,0.021377,1.051629,9.101763,3.650643,0.043981,78.240272
14.678214,8.892955,0.007369,3.473488,15.964282,46.594396,0.013188,0.075910,0.025297,7.617826,3.255130,0.308761,0.032545,77.120912
14.684602,8.984047,0.006977,4.240602,14.866673,9.317697,0.138835,0.008039,0.028130,15.195271,5.334299,2.773976,0.039756,40.634096
21.334344,7.513508,0.003104,5.462763,19.596771,16.830526,0.404178,0.069453,0.087671,15.864405,9.922441,1.883075,0.018658,60.090315
28.023210,8.629149,0.007329,1.711774,18.125424,45.351472,0.267237,0.070656,0.074495,8.153222,0.341907,4.522587,0.024615,77.030406
5.238069,8.451176,0.002089,9.431163,2.521787,21.480614,0.142926,0.032055,0.042084,4.966037,2.730316,4.033400,0.006737,38.950590
22.484095,7.629185,0.007542,5.927028,1.439866,44.453470,0.262833,0.023870,0.041734,3.898078,8.799471,4.676099,0.006609,61.530213
17.015762,7.855371,0.000198,8.152385,5.022165,26.822592,0.159825,0.048094,0.068548,7.672909,2.900549,3.052425,0.000316,48.287517
23.066123,7.336867,0.008131,1.420043,18.620059,47.613593,0.427022,0.002368,0.002611,0.556898,5.102481,1.335045,0.026138,75.267418
14.966009,7.939064,0.001908,3.760643,4.743634,3.795582,0.027315,0.024375,0.053207,18.547477,9.446488,2.680788,0.021626,25.364753
16.662121,7.210007,0.007540,3.175375,8.334476,35.446119,0.101386,0.096085,0.087873,7.494885,2.839958,4.864731,0.011558,55.227786
28.029477,7.578937,0.007007,1.870880,7.429747,32.222670,0.164772,0.051454,0.050381,16.073985,7.783242,4.799656,0.028938,57.242304
24.625422,8.200750,0.003330,4.140160,0.673945,40.734265,0.338274,0.012285,0.021130,18.014613,4.769013,3.476987,0.015590,63.190035
14.048190,8.800179,0.008693,1.979853,14.310559,13.006105,0.346855,0.065308,0.069660,14.209348,4.108372,0.797935,0.001006,40.592004
7.267983,6.755666,0.003074,2.244113,0.372158,30.660984,0.084404,0.098381,0.078676,11.670104,3.796318,3.354342,0.045522,42.315911
15.034737,7.584430,0.002031,8.398798,3.685018,9.097951,0.417733,0.067269,0.006131,16.353067,10.682136,0.614869,0.022281,37.267220
12.412451,7.771140,0.001743,5.141071,10.273998,17.081427,0.489178,0.071686,0.095028,1.926196,10.455596,3.235388,0.014859,39.381338
6.341036,7.125425,0.005541,1.038077,4.803901,26.869088,0.488099,0.093941,0.047310,8.865915,12.649182,2.707572,0.033212,45.051164
21.301509,6.545142,0.003056,3.279671,15.313409,17.584770,0.201206,0.015647,0.016911,1.130458,11.113457,3.027590,0.046099,41.725275
23.949289,8.894022,0.007253,4.961011,2.353402,15.015136,0.468408,0.025198,0.036536,15.530138,5.231840,0.272823,0.019488,35.471061
20.737679,7.184797,0.002669,5.174545,8.753244,18.480367,0.450230,0.002831,0.084185,2.881907,4.568900,2.200168,0.007726,37.040181
11.693533,6.748161,0.002497,5.189946,6.905194,47.033218,0.165150,0.089132,0.094148,9.328422,1.975267,3.904720,0.016253,71.091186
28.961054,7.771174,0.004692,1.440271,19.661372,33.335127,0.138419,0.041043,0.038429,17.012807,0.131061,2.845531,0.015741,70.172790
9.882064,7.601754,0.008689,8.864860,19.277583,19.644399,0.329859,0.012639,0.026552,13.228874,5.802483,0.307490,0.020815,63.689329
13.489638,6.764717,0.008814,4.601169,8.627907,8.326974,0.165838,0.062735,0.028982,8.039048,7.561093,4.219300,0.041062,28.416530
13.681538,7.552636,0.001277,8.441907,4.383360,47.415693,0.486971,0.011567,0.048884,19.723715,7.558414,1.301308,0.017774,84.260378
6.142834,7.615476,0.006685,9.111239,10.304200,14.329388,0.130757,0.087792,0.091667,15.783205,10.058105,4.692500,0.042325,50.318332
23.894180,6.737298,0.000413,0.048692,0.529834,20.502268,0.145305,0.050311,0.050990,15.792587,4.641746,2.102689,0.005858,31.170691
25.642891,6.738606,0.009808,0.355458,11.272602,1.069843,0.333115,0.095290,0.044459,2.908834,10.794456,3.027452,0.030303,15.552481
16.134524,6.786595,0.008397,7.258413,6.112843,2.350989,0.132878,0.006073,0.063135,8.286295,12.513694,0.473670,0.037969,24.544922
5.151610,8.154992,0.000506,5.367460,1.448491,0.317170,0.455697,0.083902,0.035187,18.482893,4.637933,0.434849,0.014343,19.329172
15.811861,7.112996,0.001587,5.913603,12.872302,13.209097,0.055168,0.070973,0.067035,13.878379,11.761349,1.825145,0.009357,46.691902
6.436707,8.413186,0.007877,2.169715,16.035800,49.493821,0.132553,0.028257,0.032896,17.224553,1.421536,0.778054,0.046157,85.832331
25.461381,7.813688,0.002661,3.634143,2.092141,48.645790,0.496635,0.023420,0.032460,6.492669,12.618203,1.079376,0.042489,69.016537
6.255408,8.395636,0.009286,4.014142,2.865507,33.328648,0.316353,0.003708,0.028621,15.808001,12.732094,3.951244,0.046830,58.476170
26.622519,8.207877,0.009635,7.529509,6.484551,30.940782,0.037136,0.092852,0.043953,12.232539,7.957163,0.851588,0.011494,59.247981
27.452559,7.772582,0.008743,7.133474,1.770761,6.899000,0.413686,0.095777,0.061175,4.937932,2.799084,0.211288,0.041598,19.375457
17.938761,7.772603,0.006952,1.779266,15.952037,39.954945,0.496939,0.087986,0.015226,6.748273,11.960551,4.082592,0.015233,72.183409
7.779735,7.323848,0.000551,0.855585,7.378976,18.438319,0.183932,0.032732,0.093672,16.237990,7.528972,0.804348,0.046184,39.587115
9.949602,8.642757,0.004572,9.677754,4.716595,19.553035,0.045307,0.071858,0.015659,15.277989,7.909951,1.973995,0.003218,48.913374
11.072049,6.626383,0.000758,0.552462,14.352558,2.907888,0.329776,0.021521,0.040674,9.699033,10.052996,1.996485,0.004311,25.988872
23.239389,8.578164,0.005082,6.429358,8.910894,48.290538,0.325107,0.084003,0.010751,0.668721,11.150749,3.623660,0.042923,74.245012
12.488340,7.322197,0.006135,8.928968,12.529031,35.337982,0.412356,0.017427,0.036168,19.581374,10.409983,4.798015,0.046041,81.145761
6.850037,8.167734,0.001552,6.536402,18.127537,30.082522,0.491379,0.010753,0.013416,4.412965,9.016272,1.674389,0.007472,66.589595
13.446754,7.242408,0.001207,5.744907,10.921819,13.423717,0.098262,0.097689,0.009159,5.413626,1.072694,0.477506,0.013454,34.222035
16.776296,7.383187,0.001839,0.137799,2.157921,38.084627,0.151618,0.070600,0.009701,15.234733,11.868736,3.416593,0.003567,56.220509
13.082325,6.866363,0.006969,2.726121,10.703994,5.567856,0.295233,0.045112,0.032358,6.327011,6.852769,0.451975,0.031592,24.014947
9.072679,6.580577,0.003008,0.249756,15.054742,34.296918,0.219594,0.098567,0.089859,15.440386,2.833232,1.330593,0.029077,63.989843
6.184572,8.285127,0.007757,6.030966,15.897832,9.943479,0.161047,0.029331,0.089896,18.880444,3.106095,2.190400,0.001209,47.017106
18.651574,7.963337,0.006718,1.714054,3.825753,42.748356,0.331129,0.052018,0.069040,18.226777,4.122911,2.228005,0.046534,65.522927
13.116157,6.978044,0.009219,5.280786,6.509894,4.534459,0.467154,0.039260,0.000296,18.639438,2.187570,3.214067,0.030654,29.418915
20.121553,8.604968,0.005714,5.108579,14.187956,29.325397,0.028032,0.029402,0.056613,12.537370,10.361580,4.725056,0.042604,64.261955
12.634412,7.849856,0.003262,9.965381,9.928744,22.134505,0.126299,0.005816,0.080270,7.787820,10.533786,0.779661,0.037119,54.474435
5.789729,7.981499,0.003775,5.351670,13.609939,39.359144,0.140690,0.064996,0.097648,15.708276,10.904464,2.903128,0.045491,78.432024
21.227394,6.506848,0.006685,3.967919,4.272215,21.964447,0.169060,0.089770,0.078008,6.655895,5.725659,4.516003,0.021526,36.492164
11.507573,6.522398,0.009413,8.624875,11.693356,21.530898,0.381853,0.081806,0.066196,16.716169,8.668985,1.248375,0.040665,60.947242
7.730121,7.837227,0.006396,1.542636,5.005339,26.455205,0.490278,0.041222,0.061021,14.126347,6.101148,0.732833,0.038244,46.085811
27.076667,6.609403,0.009209,8.395498,7.274522,36.493722,0.470751,0.068424,0.037623,7.180736,0.670392,2.429795,0.049632,63.459234
29.363695,8.956980,0.003853,2.682066,12.499987,2.279487,0.032846,0.086341,0.036945,1.703152,8.623081,0.919084,0.022493,18.640146
28.377732,7.790105,0.003534,2.128205,5.494538,46.320457,0.139543,0.059250,0.080169,17.510069,3.319507,0.211353,0.047075,70.966925
9.784904,8.152857,0.007846,7.696409,16.179474,7.811935,0.008946,0.007919,0.094516,15.121317,13.103679,2.166835,0.021183,48.159446
20.139398,6.532906,0.007722,4.220357,8.141007,25.745492,0.497551,0.012270,0.070626,16.686212,4.968575,2.963158,0.017984,54.330028
20.576902,6.935775,0.005446,9.080455,3.185598,4.994156,0.008206,0.017444,0.070220,16.597274,12.598625,3.524854,0.047751,32.908975
7.131286,8.176988,0.004394,1.295587,2.932199,27.843083,0.010159,0.087323,0.047745,3.271284,4.492922,3.283919,0.010300,34.167985
11.258497,8.838506,0.001458,1.607021,5.945031,30.320029,0.061461,0.041481,0.028648,5.918994,1.645460,0.614804,0.036728,42.594345
22.821287,8.236875,0.005200,7.274214,14.136355,3.960748,0.473026,0.062722,0.044962,3.031988,7.564712,3.232590,0.019808,31.316643
23.981747,7.790207,0.000475,0.881950,18.885053,42.205851,0.043472,0.076428,0.020533,12.428100,12.298626,1.185138,0.039087,79.379212
25.119709,7.548160,0.009401,4.068856,11.426357,9.022120,0.092502,0.050959,0.023607,6.356918,13.690297,4.754126,0.036993,33.261199
28.171495,8.787484,0.002997,8.873935,6.543941,48.298168,0.291172,0.046614,0.044209,2.664885,4.950657,3.083619,0.044062,74.030739
8.235727,8.949685,0.001310,4.453218,4.892959,6.405709,0.048203,0.016930,0.014423,2.665592,6.489296,3.532987,0.032983,16.395039
18.366788,6.682369,0.007661,2.495379,0.632014,32.299597,0.143353,0.094386,0.054377,9.194818,6.256842,2.088416,0.017393,44.171061
12.241618,7.626745,0.001879,3.261847,13.670352,28.551367,0.321007,0.050757,0.060232,11.723765,4.422439,4.852839,0.023372,58.148221
26.629533,8.005757,0.005920,4.925083,1.008155,15.993819,0.030080,0.093698,0.056190,14.387144,7.143169,1.455923,0.005349,32.887215
8.087076,6.517782,0.006597,6.773996,0.193373,6.547049,0.463157,0.028974,0.081367,12.428166,4.463424,3.288598,0.035169,23.109834
16.338937,7.359463,0.008192,4.226105,6.307803,0.563077,0.433629,0.079972,0.038383,10.360720,9.424369,3.731862,0.020723,19.934349
7.463189,8.951243,0.000208,9.520414,3.057655,36.835147,0.396079,0.020557,0.045090,3.884203,4.190439,2.093685,0.012967,58.314629
29.064808,7.652235,0.003853,0.366658,10.849076,6.405821,0.299717,0.028459,0.037945,12.957744,13.199115,4.998045,0.004636,29.488790
23.326573,8.788207,0.001297,7.887539,5.086676,31.438356,0.097848,0.045221,0.007068,12.583947,10.430311,2.312090,0.022725,60.122531
