Sıcaklık,pH,Hg,Pb,Cd,Yağ,K.O.İ,Sülfür,TP/CR,Nitrat,Azot,Fenol,Fosfor,Y.A.M,Siyanür,Organik-Karbon,Çözünmüş-Oksijen,Florür,Tarımsal-Pestisit,Mutasyon (%)
22.699723,6.506661,0.000328,0.061883,0.002587,0.514928,138.048493,12.422257,0.702050,0.102566,1.962564,0.085788,0.022751,0.923948,0.009329,11.765684,4.302585,4.835341,0.038724,59.610117
23.133938,7.909183,0.000613,0.060266,0.008048,6.853287,89.721518,11.851441,1.656230,25.373497,0.464790,0.379301,0.054464,2.020373,0.032160,3.221780,5.381028,2.186644,0.029229,42.407088
10.434839,8.646862,0.002060,0.066194,0.004602,4.212180,61.902477,1.590368,1.361949,25.016298,7.208214,0.187655,0.095470,1.113539,0.074009,14.697113,4.319412,2.503482,0.001477,42.777330
10.844188,7.463321,0.004567,0.015194,0.005999,8.475218,138.329170,10.011253,0.149935,45.681477,1.356227,0.413664,0.026248,1.595554,0.090239,6.709706,4.092277,4.254573,0.044696,54.619799
29.110473,8.530929,0.004049,0.095791,0.007804,7.174424,144.617821,9.143194,1.894238,49.115023,1.637803,0.464453,0.014253,1.840407,0.009639,2.833629,9.926610,0.256766,0.016861,50.922956
18.679359,8.557045,0.001868,0.089420,0.004816,0.890208,126.092981,17.177551,0.982400,16.715951,8.718794,0.094881,0.012299,0.809754,0.031088,11.408247,13.687142,1.294502,0.033943,47.141693
18.331058,8.609094,0.000668,0.070823,0.005700,7.042728,106.154415,1.549306,0.496922,12.557458,6.535929,0.073939,0.078494,0.575355,0.088928,18.660585,10.024702,1.543909,0.044440,45.174557
24.955969,8.574619,0.002692,0.072212,0.009959,8.393246,88.791923,12.406996,0.736412,25.566193,4.288109,0.016508,0.099610,2.123433,0.047401,19.557765,5.224920,0.416962,0.016708,51.117743
14.908101,6.787019,0.007482,0.078274,0.000919,4.797518,48.884322,3.734378,0.823563,39.974189,7.808306,0.124030,0.024077,0.252197,0.050292,13.764468,3.379582,4.784685,0.017063,45.918950
29.769591,6.955749,0.006477,0.087340,0.003569,4.928051,16.507897,13.302678,0.194114,19.710730,3.236179,0.467515,0.055725,4.975134,0.089714,10.470367,12.066099,1.591148,0.044599,27.731053
28.762062,8.971322,0.007304,0.090920,0.009776,9.111366,194.227111,6.082825,1.080196,5.937518,0.381907,0.307552,0.057382,1.761037,0.023223,3.569957,1.705477,1.927087,0.012305,87.174692
20.148320,6.797086,0.007728,0.089163,0.002668,8.378533,2.786893,3.315341,1.446736,48.854255,3.146694,0.286292,0.072726,4.081234,0.055635,1.293900,1.296898,1.745242,0.045914,35.877716
6.460334,8.144351,0.008474,0.043104,0.002312,7.608333,35.208119,9.264086,1.772356,1.226324,6.733218,0.041319,0.086740,0.255506,0.042223,0.573084,1.991641,1.293798,0.035121,29.670853
21.158410,7.509130,0.004959,0.074737,0.007201,5.536214,174.874979,16.305794,0.967621,24.452903,2.146055,0.163706,0.009546,1.449458,0.061162,16.162111,7.690158,0.233921,0.025535,65.668207
8.028607,7.858109,0.009326,0.058041,0.008344,9.370565,183.479383,9.626152,0.819460,3.318760,9.107345,0.269325,0.069779,3.600421,0.062662,19.999046,13.092457,3.256289,0.011732,65.037544
10.996678,8.823551,0.005551,0.027364,0.006337,1.734960,4.976479,15.171497,1.135647,38.647239,9.673574,0.302958,0.083822,4.358632,0.063714,3.335103,0.781733,2.504360,0.003416,34.593028
27.233625,7.056337,0.009880,0.050861,0.003913,1.608866,74.836438,1.480820,0.472181,38.234180,9.088856,0.489093,0.058937,1.781689,0.039345,7.437265,4.928300,3.274700,0.028703,46.568677
10.915797,8.815067,0.004090,0.032814,0.003818,1.288427,162.582514,12.161458,0.122196,16.805936,7.117534,0.335614,0.002460,3.461183,0.047548,9.756296,3.492377,3.443511,0.032115,67.873433
15.645206,7.209773,0.004934,0.007207,0.008405,8.896531,164.762218,5.828220,1.941008,11.986336,6.194184,0.194716,0.077248,0.555346,0.059688,9.783609,3.653447,2.287676,0.027128,61.073819
9.397825,7.067684,0.000720,0.080208,0.009256,6.099227,17.589377,16.446329,1.781724,45.445482,6.602336,0.477839,0.019095,1.853869,0.075491,15.314205,9.168936,3.552468,0.001521,28.539328
22.670135,8.818566,0.003397,0.094360,0.003385,0.319199,195.377370,15.495065,1.746471,19.649247,9.047816,0.012575,0.031491,4.771268,0.008487,10.164054,2.252328,4.517315,0.007409,84.603391
16.759626,6.704798,0.006732,0.090696,0.001699,7.327160,23.946694,13.650204,0.943844,2.268021,5.439187,0.030570,0.027074,1.345558,0.032258,11.639992,10.211974,2.032241,0.040833,22.428973
20.381331,8.623072,0.008691,0.068647,0.002283,6.485547,122.955989,18.278413,0.498835,37.750887,4.159425,0.234811,0.068176,2.306035,0.006199,8.771657,6.650853,4.186998,0.036439,50.959903
28.472821,8.422147,0.003580,0.061978,0.000405,7.336721,148.129473,18.256579,1.208995,12.211078,2.814981,0.348437,0.012173,0.890092,0.006540,19.603642,7.130794,4.033907,0.016168,64.887032
5.363476,8.580184,0.007802,0.056958,0.002496,1.324435,49.343642,11.285301,1.206279,15.324039,5.090850,0.446840,0.033555,4.308695,0.006433,18.344539,5.389208,3.458248,0.032771,43.631884
24.551217,6.820507,0.002535,0.032387,0.000614,8.558916,10.065866,16.292008,1.236861,14.009355,9.773558,0.284797,0.098193,2.986034,0.073447,6.949156,8.055129,3.821210,0.024046,13.837672
8.902363,7.726495,0.003583,0.019444,0.000323,8.966160,193.502915,18.285014,0.954007,14.720732,3.961492,0.239927,0.052707,1.254354,0.072608,5.714721,11.729332,4.967063,0.049811,51.373479
7.800726,7.246976,0.006939,0.062226,0.001848,0.043309,93.745579,8.491839,1.715890,43.903505,8.288182,0.362967,0.003302,0.649085,0.048314,5.977573,12.479465,0.961592,0.034978,35.325247
6.604324,7.340817,0.005614,0.003326,0.009185,8.994004,184.584621,17.568694,1.378467,46.371434,3.205840,0.445208,0.008524,2.617050,0.016903,7.271562,7.535661,4.385755,0.010188,56.682549
7.248648,8.006542,0.001035,0.066245,0.007186,8.409856,180.730609,13.048491,0.156168,17.121271,8.771172,0.493508,0.070549,0.841426,0.035695,7.837216,8.331692,2.167867,0.033696,61.147291
16.458987,8.397875,0.004522,0.052611,0.004915,8.495881,78.081257,0.634312,0.533504,11.059809,6.633701,0.265171,0.028858,4.683680,0.073866,12.907347,4.892582,4.281976,0.010576,46.616424
5.726103,7.230286,0.003966,0.028076,0.009762,1.212070,167.964893,8.348002,1.258412,48.772854,8.137705,0.356470,0.022207,1.794312,0.094806,4.246469,0.315090,3.770648,0.009892,78.863258
26.951956,6.837504,0.008954,0.041686,0.008058,7.158075,16.232050,12.805191,1.051256,27.040302,5.664262,0.090661,0.094969,2.674922,0.087314,9.587371,8.743792,4.297271,0.039862,19.086141
29.528664,6.758195,0.006525,0.038993,0.006486,5.813888,191.234699,0.956609,1.643715,0.659727,7.483394,0.292699,0.009255,3.935827,0.046446,7.204664,1.088696,0.402116,0.020706,85.667633
18.318953,8.153715,0.003873,0.080392,0.003586,9.972785,35.024723,0.234706,1.577330,30.144332,4.393269,0.026109,0.085983,2.855421,0.079989,15.284745,4.462109,3.743953,0.023606,40.261394
17.720822,6.900775,0.002184,0.049988,0.006123,6.198848,106.618702,13.258751,0.871956,17.242364,0.559759,0.435393,0.011844,3.531449,0.032367,2.316715,6.099833,1.149828,0.023564,40.440659
5.920931,6.831153,0.008761,0.065064,0.009109,1.261645,23.359955,7.100369,1.306447,29.834928,6.165872,0.030293,0.059916,0.992382,0.017272,7.582538,10.225259,4.020394,0.044949,15.560452
12.365810,8.194911,0.000626,0.099973,0.005798,1.507355,71.027900,10.068860,1.142661,44.090928,3.588249,0.364477,0.092022,0.882733,0.099044,0.991974,8.512650,0.706146,0.010708,29.039471
18.780699,8.118104,0.006331,0.085281,0.004440,9.780983,190.268156,9.107741,1.556013,20.347565,4.897722,0.391861,0.004798,2.657453,0.012600,9.217424,2.429379,1.347552,0.018400,86.516550
7.730379,7.593916,0.004960,0.070411,0.001291,0.262942,142.617858,14.715583,0.116621,5.128693,8.721671,0.018046,0.010513,2.511339,0.055173,2.002490,4.157727,1.045742,0.026421,51.122139
21.329789,8.750818,0.002818,0.006589,0.006566,1.251432,122.389967,18.442561,1.469666,11.724327,3.057096,0.438364,0.080298,1.575922,0.038626,7.085250,1.026830,3.858336,0.016256,68.828880
9.348154,8.439810,0.004657,0.056144,0.006870,0.880680,98.698102,1.925319,1.859915,33.327632,3.126262,0.029147,0.097693,3.700280,0.053246,11.870052,4.205178,3.427629,0.004352,49.443138
12.654403,6.564027,0.004883,0.081401,0.009371,7.335465,157.403805,3.741271,0.964724,0.889243,8.447400,0.244830,0.045303,1.081658,0.017692,0.685351,8.200986,1.508413,0.001832,45.740014
22.943370,7.144085,0.000633,0.091307,0.001986,4.563760,187.066674,6.050202,1.105485,19.837479,8.049651,0.349146,0.067216,0.679285,0.033353,1.688454,2.126219,4.980979,0.005315,78.018578
7.423660,7.309874,0.001531,0.039270,0.003663,6.800347,107.991631,9.329428,0.725108,41.705199,8.976689,0.225450,0.021307,1.358595,0.091020,16.478956,4.406978,2.186167,0.011188,51.029943
23.629268,7.290507,0.003853,0.066425,0.007979,1.589476,113.557209,11.562938,1.100561,17.668472,8.258705,0.082007,0.071875,1.810731,0.017709,10.397414,0.580226,0.259218,0.003599,71.816796
8.331211,8.063190,0.001006,0.092391,0.003733,8.736882,141.387142,9.585521,0.728185,4.672821,3.404905,0.458980,0.049700,4.264645,0.094867,3.377762,2.796273,0.739386,0.046017,67.635570
14.744820,8.558847,0.003539,0.086341,0.009051,9.653700,150.986952,7.675527,1.696190,38.815632,7.654467,0.113153,0.059197,4.858936,0.074313,9.188293,12.698645,0.562328,0.000562,53.180959
26.491493,7.653482,0.003166,0.066504,0.004221,2.448390,65.726868,15.990268,0.980376,16.302312,3.725534,0.198977,0.030074,1.021148,0.058563,8.028884,0.506710,4.819451,0.007608,60.491445
11.010675,8.701272,0.009630,0.093114,0.003381,1.665567,51.673159,5.810174,0.691683,34.515275,8.317133,0.093528,0.001335,4.262353,0.058937,1.893682,6.118833,0.266089,0.044268,27.772734
10.110663,6.522530,0.009026,0.034569,0.003674,3.172787,69.919962,16.645753,1.161908,34.376331,5.134411,0.100596,0.044974,1.011708,0.040501,16.322336,7.744841,4.607742,0.021890,37.909322
28.846071,6.986294,0.003066,0.017307,0.001076,3.749026,131.238828,5.621907,1.919792,2.289950,1.416097,0.444964,0.088799,4.153007,0.044864,13.485396,5.711145,2.697964,0.007775,55.516864
24.175061,7.807349,0.003375,0.096393,0.001736,0.372136,163.440022,6.626892,1.292069,42.856149,4.333535,0.076629,0.036695,3.343587,0.032982,4.282117,1.833084,2.710391,0.034810,74.073592
20.652203,8.797387,0.000389,0.004141,0.004275,4.519467,87.617547,14.628117,1.992093,26.711261,0.322404,0.051497,0.003298,0.779970,0.001506,13.049455,5.900217,3.470571,0.010296,39.195342
19.320940,8.954228,0.007778,0.007660,0.000515,4.826429,52.212528,4.912002,0.957404,47.487939,2.377909,0.188928,0.017902,3.259365,0.076743,7.577010,1.007959,1.464388,0.001541,45.923098
17.748501,6.750884,0.003416,0.098278,0.007251,3.610281,52.573989,7.390002,0.268856,12.618757,7.115368,0.380322,0.004971,3.030606,0.085342,13.948744,8.503389,2.553143,0.014734,37.616395
11.633220,7.393958,0.009046,0.041798,0.008055,4.930521,90.581197,11.268296,0.888356,23.278741,7.792028,0.135371,0.073134,4.346212,0.057815,16.719316,8.658729,4.772626,0.020936,41.670282
15.141351,8.883310,0.004247,0.007183,0.007981,1.825511,104.125681,15.146595,1.900935,48.113939,1.541043,0.426136,0.075622,2.728490,0.017928,15.269126,11.290369,1.091238,0.006560,43.124402
25.793229,6.858234,0.006653,0.031865,0.001118,7.425199,167.062365,16.550564,1.563655,13.403399,5.179333,0.123510,0.020198,3.869377,0.064792,18.070789,6.730437,3.600974,0.026966,63.929773
5.629207,8.000220,0.001281,0.045012,0.000969,8.039974,19.057356,5.246983,0.997698,13.831794,8.247117,0.028032,0.089593,0.036761,0.014886,1.968700,2.371478,3.608167,0.013324,23.772846
19.657130,7.833726,0.008768,0.049157,0.001324,2.305463,54.727363,9.526553,0.246370,1.679988,6.276828,0.112529,0.049616,4.685107,0.005082,17.895575,10.637897,4.292415,0.044205,32.320575
8.228795,7.226323,0.009223,0.073941,0.004573,1.743934,24.764295,4.661230,1.334566,13.352550,4.436349,0.224075,0.006514,2.776220,0.032591,8.092427,11.968631,2.378460,0.030145,19.832326
5.471181,8.045661,0.007054,0.018369,0.007485,0.308413,167.662606,0.897408,1.598630,31.516030,0.915274,0.212133,0.065836,3.318431,0.089118,5.149308,1.227430,3.067861,0.040030,69.661658
28.710056,6.644868,0.004185,0.058825,0.007336,7.920792,41.636244,1.669166,0.447692,30.083290,4.854740,0.065859,0.058715,1.166930,0.067241,9.033801,12.119794,3.586237,0.014155,24.460755
29.142847,8.063421,0.008573,0.009444,0.003309,1.160928,56.054149,6.134219,0.403902,40.573898,9.006609,0.069887,0.036868,3.197859,0.094665,19.985791,9.449595,4.799450,0.038807,32.569215
17.467966,8.095541,0.004918,0.038728,0.007334,1.849544,54.720314,6.448290,0.357416,34.518440,8.766441,0.194538,0.043185,2.160895,0.016137,11.871492,1.790121,1.697478,0.030897,52.084452
5.456711,7.417212,0.005525,0.022862,0.004080,5.211972,132.816723,16.614524,0.700246,39.170219,5.214846,0.305748,0.016421,1.828696,0.014358,0.288278,0.446809,3.549688,0.013975,61.033682
14.659412,7.858481,0.002965,0.098608,0.002324,3.893956,133.342047,18.785806,0.164963,11.076149,0.245468,0.019123,0.093028,2.991488,0.082315,11.885631,5.997763,3.298208,0.008009,56.460914
26.775631,8.797792,0.009341,0.065500,0.000908,8.602970,178.645699,12.860457,1.615112,32.042227,6.464015,0.162732,0.095691,0.595219,0.059067,15.263325,12.022879,4.201149,0.048824,60.425609
28.906948,7.165736,0.006406,0.055143,0.007972,2.238627,154.923755,14.244638,1.339057,0.262191,4.921073,0.027487,0.046476,1.329034,0.089860,15.857601,1.728565,0.172645,0.033424,78.212529
16.517228,7.369549,0.006597,0.087409,0.000846,2.482017,112.785740,5.152346,1.379914,30.865988,1.178782,0.009123,0.029539,2.447608,0.037051,18.002794,4.513339,4.923979,0.032977,61.265047
13.695638,7.915284,0.002887,0.028072,0.000980,0.401986,73.826135,0.923239,1.049560,34.393710,7.530169,0.170030,0.082966,0.900127,0.060772,14.450978,8.813423,0.464534,0.028967,31.076132
16.780200,7.416978,0.003538,0.052127,0.004759,9.787933,84.491670,9.045118,0.522440,48.585680,3.710590,0.171712,0.034748,1.493127,0.099045,9.335854,11.788186,1.495734,0.046673,31.343789
18.947084,8.636738,0.001247,0.045440,0.004050,9.643025,94.434123,6.871089,1.315338,25.913941,3.156724,0.091859,0.068056,3.380323,0.019321,12.220741,4.934915,1.427687,0.009149,45.790734
9.679033,8.662961,0.008097,0.047597,0.003340,9.865050,159.850017,4.332614,0.349374,5.773558,0.617134,0.037967,0.014164,4.930577,0.096630,3.021446,7.045580,0.610231,0.037024,49.839577
18.474542,7.276414,0.006884,0.052011,0.006622,8.216604,140.846756,18.571996,0.401533,14.937592,2.199511,0.101160,0.086639,0.882606,0.011183,11.328334,7.588524,1.399434,0.020115,53.001802
14.260425,8.309501,0.006436,0.003046,0.009057,1.632336,12.295086,15.094373,0.414153,32.404077,5.212894,0.323535,0.064558,2.102937,0.043722,6.038982,6.906111,3.413307,0.013392,16.835768
18.245346,7.168362,0.003901,0.061044,0.002880,2.021024,83.037273,18.469668,1.624099,22.874101,9.386167,0.017461,0.075607,4.803693,0.085622,3.140206,12.416636,1.294972,0.016691,24.769603
28.374834,7.108306,0.007400,0.069340,0.004688,2.906164,44.718732,3.288150,0.633932,42.040667,0.459659,0.033259,0.081562,3.945714,0.041281,2.440879,12.333498,1.268928,0.002008,15.840351
16.331578,7.245716,0.008406,0.033738,0.001022,6.886945,141.647770,8.647991,1.175324,10.163278,4.100714,0.492898,0.003631,4.782329,0.085280,15.540363,7.507524,1.575027,0.009328,57.940405
16.149512,7.659467,0.000255,0.005852,0.006863,6.641980,191.476748,5.224613,1.435458,30.240427,2.410294,0.442292,0.043558,4.109614,0.091015,0.953016,6.310200,3.942270,0.031562,55.900528
5.504493,7.735432,0.002657,0.012911,0.000810,4.329203,129.608141,9.180941,0.290495,41.580782,9.002115,0.446564,0.075766,0.398207,0.069068,10.954659,1.114917,3.776467,0.002331,67.426608
11.005674,7.296296,0.008210,0.073834,0.008469,9.470405,146.283383,14.878683,0.559556,35.040537,6.326022,0.093552,0.092629,0.533757,0.081590,12.065021,2.538617,4.418468,0.032092,73.298002
24.191263,6.850614,0.000283,0.092514,0.008812,7.970726,165.654029,13.854872,1.909343,13.935314,2.504780,0.216188,0.067408,0.746612,0.056929,8.983220,9.924676,1.764374,0.024782,59.835082
9.200583,7.368244,0.000879,0.019773,0.007756,5.747069,4.266563,18.034845,0.937092,19.649383,2.806667,0.256154,0.048662,0.715852,0.078625,8.748520,3.593087,1.669333,0.012976,25.609262
14.967268,8.314560,0.002210,0.024911,0.002040,4.546876,78.039332,0.541282,1.620235,47.093152,3.157029,0.274214,0.062753,1.633364,0.048005,17.253169,13.456627,1.119619,0.038984,32.749341
13.363074,8.557871,0.006346,0.020420,0.003492,2.906047,113.635604,14.852650,0.872036,22.641253,9.791716,0.223911,0.061348,2.188181,0.003246,16.645044,11.226894,0.539468,0.023120,39.785074
10.239586,8.444707,0.000625,0.082753,0.007600,3.058762,186.313705,18.193750,0.622640,10.934743,1.944233,0.481850,0.023587,3.207854,0.033182,10.271285,7.548076,3.532973,0.014225,70.945855
14.175608,8.782900,0.002061,0.098788,0.001118,9.376608,34.228392,9.585296,0.147462,18.249895,8.640563,0.251376,0.075630,0.882496,0.020868,19.051460,3.687612,2.697764,0.014204,45.887847
20.201552,8.210987,0.005169,0.002902,0.009170,8.296824,97.434274,19.657212,1.621890,9.241144,1.600933,0.318334,0.033431,0.838027,0.082003,13.307278,11.209446,0.749562,0.040243,39.191215
9.324754,7.539310,0.007751,0.093146,0.005783,3.354027,104.416758,2.291918,0.314175,0.089529,3.473354,0.100174,0.032224,0.133839,0.034850,0.820106,5.262903,0.615671,0.004114,40.503045
5.018725,6.651449,0.005070,0.087503,0.006616,4.762105,26.842009,18.480588,0.114397,21.935803,6.044754,0.261141,0.096333,0.760810,0.035991,14.637293,0.957457,3.656416,0.038984,52.217173
17.676802,7.560830,0.001596,0.031072,0.003731,5.527604,138.394657,19.711225,1.169404,4.196793,0.611304,0.027529,0.001987,1.846085,0.089271,17.645076,9.148664,0.190237,0.015517,52.872028
28.134482,8.484597,0.000958,0.085918,0.009961,8.511272,131.105991,9.509588,1.170235,29.939418,3.649717,0.148784,0.023389,4.732801,0.023261,18.564417,13.844943,3.149189,0.024159,55.010026
10.520653,6.595354,0.002291,0.001485,0.008060,1.108190,132.924311,14.953773,0.253260,28.462929,5.118693,0.098995,0.006525,1.053238,0.010577,16.015671,12.913210,1.636526,0.041549,42.260161
8.064631,8.065632,0.001922,0.067358,0.004472,6.589332,7.503090,14.521550,1.603423,0.087681,2.060602,0.296705,0.039045,2.941188,0.059427,4.707152,8.915413,3.476682,0.024494,11.628862
15.248124,6.803738,0.004028,0.078974,0.004845,4.845332,66.487443,2.563644,0.368911,47.564420,3.304336,0.229260,0.019691,1.161181,0.042207,13.004158,11.550631,0.481192,0.043403,36.208806
14.232148,8.863384,0.006034,0.049326,0.009604,7.803421,115.070861,0.608302,1.551677,26.623058,1.389255,0.115231,0.068084,1.990179,0.003106,7.911460,4.574452,2.415629,0.028426,52.245534
9.550536,8.708822,0.007846,0.077009,0.004290,3.102847,59.363607,9.159057,1.703032,40.238382,0.270406,0.494761,0.087119,1.206349,0.010988,15.876968,12.637257,2.967704,0.007179,37.650099
16.950853,7.198486,0.006936,0.076551,0.003858,1.568786,107.134003,13.681438,1.202794,21.596899,6.610983,0.258097,0.019895,4.186856,0.099179,12.652810,2.854452,1.731518,0.021413,64.884614
19.777927,8.954979,0.000120,0.094712,0.006048,7.417624,28.840556,1.876537,1.597302,25.533015,8.760155,0.149820,0.082270,4.847466,0.052892,18.757254,0.545428,3.119809,0.036880,58.016946
21.785862,6.783537,0.008745,0.077881,0.006993,0.357254,131.529091,14.185207,0.780242,20.749742,9.782841,0.225627,0.068189,4.066472,0.074217,12.031459,1.152400,4.398362,0.010702,77.926068
18.035695,7.015665,0.006921,0.013031,0.007649,4.678256,100.188853,13.749892,1.194880,4.742011,5.765778,0.040370,0.081798,4.967930,0.080985,15.505061,3.918016,0.106157,0.021486,50.835716
26.304926,8.125773,0.003229,0.093458,0.000685,2.373083,136.194647,12.727591,0.411628,6.493056,4.205500,0.264928,0.074809,0.950888,0.099023,17.095671,5.350234,0.247270,0.000664,65.669005
8.350794,8.408389,0.005308,0.071102,0.000212,4.847321,182.533554,14.182187,0.707073,9.850016,6.990516,0.108767,0.052939,2.566573,0.037746,11.200730,1.148435,3.737910,0.048885,84.963883
